Store_Name,Store_ID,Supplier_Name,Supplier_ID,Product_ID,Product_Category,Total_Sales,Total_Quantity,Total_Transactions
Sound Zone,3,Sonos Inc.,39,P00214542,Toys,1574.58,138,70
Sound Zone,3,Sonos Inc.,39,P00165642,Grocery,1572.13,259,137
Sound Zone,3,Sonos Inc.,39,P00304942,Household Essentials,1569.75,175,90
Sound Zone,3,Sonos Inc.,39,P00281042,Health & Beauty,1519.20,240,120
Sound Zone,3,Sonos Inc.,39,P00007842,Toys,1502.28,117,65
Sound Zone,3,Sonos Inc.,39,P00245242,Patio & Garden,1485.00,44,26
Sound Zone,3,Sonos Inc.,39,P00289142,Toys,1469.75,25,15
Sound Zone,3,Sonos Inc.,39,P00148942,Toys,1447.24,97,47
Sound Zone,3,Sonos Inc.,39,P00290042,Toys,1436.30,106,57
Sound Zone,3,Sonos Inc.,39,P00264642,Toys,1425.56,157,76
Sound Zone,3,Sonos Inc.,39,P00258342,Patio & Garden,1419.60,120,68
Sound Zone,3,Sonos Inc.,39,P00334742,Electronics,1418.41,23,11
Sound Zone,3,Sonos Inc.,39,P00103242,Toys,1412.13,457,228
Sound Zone,3,Sonos Inc.,39,P00159242,Grocery,1402.25,79,41
Sound Zone,3,Sonos Inc.,39,P00067642,Health & Beauty,1364.40,40,22
Sound Zone,3,Sonos Inc.,39,P00026842,Health & Beauty,1326.51,17,10
Sound Zone,3,Sonos Inc.,39,P00323342,Toys,1310.77,23,10
Sound Zone,3,Sonos Inc.,39,P00170142,Toys,1303.12,26,13
Sound Zone,3,Sonos Inc.,39,P00093642,Household Essentials,1296.30,298,156
Sound Zone,3,Sonos Inc.,39,P00077442,Toys,1286.04,28,13
Sound Zone,3,Sonos Inc.,39,P00361242,"Arts, Crafts & Sewing",1285.68,66,30
Sound Zone,3,Sonos Inc.,39,P00292742,Baby,1276.80,152,75
Sound Zone,3,Sonos Inc.,39,P00353142,Health & Beauty,1271.44,184,92
Sound Zone,3,Sonos Inc.,39,P00180842,Patio & Garden,1271.10,114,56
Sound Zone,3,Sonos Inc.,39,P00143842,Health & Beauty,1261.19,43,22
Sound Zone,3,Sonos Inc.,39,P00171642,Health & Beauty,1243.20,336,168
Sound Zone,3,Sonos Inc.,39,P00139142,Toys,1231.56,33,18
Sound Zone,3,Sonos Inc.,39,P00070242,Health & Beauty,1207.72,109,58
Sound Zone,3,Sonos Inc.,39,P00008842,Grocery,1194.75,225,109
Sound Zone,3,Sonos Inc.,39,P00093042,"Arts, Crafts & Sewing",1192.40,20,10
Sound Zone,3,Sonos Inc.,39,P00142842,Electronics,1172.85,35,18
Sound Zone,3,Sonos Inc.,39,P00090042,Household Essentials,1137.60,16,9
Sound Zone,3,Sonos Inc.,39,P00315542,Health & Beauty,1136.87,149,80
Sound Zone,3,Sonos Inc.,39,P00314642,Office & School Supplies,1127.28,66,34
Sound Zone,3,Sonos Inc.,39,P00366942,Toys,1125.22,127,63
Sound Zone,3,Sonos Inc.,39,P00337442,Health & Beauty,1117.00,100,44
Sound Zone,3,Sonos Inc.,39,P00027942,Health & Beauty,1110.78,17,7
Sound Zone,3,Sonos Inc.,39,P00052342,Toys,1104.64,64,30
Sound Zone,3,Sonos Inc.,39,P00321142,Grocery,1102.08,48,23
Sound Zone,3,Sonos Inc.,39,P00238642,Grocery,1071.20,65,30
Sound Zone,3,Sonos Inc.,39,P00090142,Toys,1066.40,31,15
Sound Zone,3,Sonos Inc.,39,P00325642,Patio & Garden,1054.31,31,14
Sound Zone,3,Sonos Inc.,39,P00323242,Office & School Supplies,1043.46,18,10
Sound Zone,3,Sonos Inc.,39,P00159142,Baby,1039.72,17,7
Sound Zone,3,Sonos Inc.,39,P00305342,Health & Beauty,1037.78,38,21
Sound Zone,3,Sonos Inc.,39,P00360142,Toys,1034.22,33,13
Sound Zone,3,Sonos Inc.,39,P00092242,Health & Beauty,1024.90,37,16
Sound Zone,3,Sonos Inc.,39,P00320242,Grocery,1022.32,52,23
Sound Zone,3,Sonos Inc.,39,P00168042,Toys,1002.96,42,20
Sound Zone,3,Sonos Inc.,39,P00055042,Toys,1002.25,25,11
Sound Zone,3,Sonos Inc.,39,P00367542,Health & Beauty,998.88,48,21
Sound Zone,3,Sonos Inc.,39,P00071042,Automotive,997.12,38,19
Sound Zone,3,Sonos Inc.,39,P00104142,Toys,990.75,15,6
Sound Zone,3,Sonos Inc.,39,P00237742,Toys,978.30,45,22
Sound Zone,3,Sonos Inc.,39,P00154142,Health & Beauty,950.04,42,21
Sound Zone,3,Sonos Inc.,39,P00146942,Grocery,947.10,66,37
Sound Zone,3,Sonos Inc.,39,P00254842,Health & Beauty,934.80,190,97
Sound Zone,3,Sonos Inc.,39,P00202042,Toys,933.24,21,10
Sound Zone,3,Sonos Inc.,39,P00320942,Grocery,932.03,229,116
Sound Zone,3,Sonos Inc.,39,P00048342,Health & Beauty,925.76,44,21
Sound Zone,3,Sonos Inc.,39,P00333842,Patio & Garden,923.40,19,8
Sound Zone,3,Sonos Inc.,39,P00089842,Health & Beauty,909.00,15,6
Sound Zone,3,Sonos Inc.,39,P00087942,Health & Beauty,875.36,16,6
Sound Zone,3,Sonos Inc.,39,P00308642,"Books, Movies & Music",864.93,33,14
Sound Zone,3,Sonos Inc.,39,P00262942,Health & Beauty,854.43,19,9
Sound Zone,3,Sonos Inc.,39,P00010442,Health & Beauty,853.45,13,8
Sound Zone,3,Sonos Inc.,39,P00171942,Toys,847.65,15,10
Sound Zone,3,Sonos Inc.,39,P00246242,Office & School Supplies,836.68,52,25
Sound Zone,3,Sonos Inc.,39,P00028342,"Arts, Crafts & Sewing",836.46,54,28
Sound Zone,3,Sonos Inc.,39,P00081842,Toys,821.34,54,28
Sound Zone,3,Sonos Inc.,39,P00186042,Clothing,794.08,112,61
Sound Zone,3,Sonos Inc.,39,P00339642,Toys,781.99,11,6
Sound Zone,3,Sonos Inc.,39,P00203042,"Arts, Crafts & Sewing",781.80,15,7
Sound Zone,3,Sonos Inc.,39,P00357642,Health & Beauty,771.20,241,128
Sound Zone,3,Sonos Inc.,39,P00033242,Toys,770.04,27,17
Sound Zone,3,Sonos Inc.,39,P00259642,Home & Kitchen,767.60,20,11
Sound Zone,3,Sonos Inc.,39,P00134442,Pharmacy & OTC,766.32,12,6
Sound Zone,3,Sonos Inc.,39,P00358642,Health & Beauty,738.72,16,8
Sound Zone,3,Sonos Inc.,39,P00238342,Toys,738.00,30,15
Sound Zone,3,Sonos Inc.,39,P00137042,Toys,733.52,173,85
Sound Zone,3,Sonos Inc.,39,P00243642,Patio & Garden,729.36,36,18
Sound Zone,3,Sonos Inc.,39,P00314242,Toys,726.32,56,31
Sound Zone,3,Sonos Inc.,39,P00066042,Toys,723.84,26,15
Sound Zone,3,Sonos Inc.,39,P00060042,Toys,722.04,12,5
Sound Zone,3,Sonos Inc.,39,P00257442,"Arts, Crafts & Sewing",703.44,36,17
Sound Zone,3,Sonos Inc.,39,P00148142,Health & Beauty,691.20,60,29
Sound Zone,3,Sonos Inc.,39,P00362242,Toys,690.30,9,4
Sound Zone,3,Sonos Inc.,39,P00150742,Toys,687.24,276,144
Sound Zone,3,Sonos Inc.,39,P00257242,Baby,677.54,19,8
Sound Zone,3,Sonos Inc.,39,P00092542,Toys,662.48,49,22
Sound Zone,3,Sonos Inc.,39,P00194942,Baby,655.29,9,4
Sound Zone,3,Sonos Inc.,39,P00294742,Health & Beauty,646.99,23,12
Sound Zone,3,Sonos Inc.,39,P00058742,"Arts, Crafts & Sewing",635.25,33,16
Sound Zone,3,Sonos Inc.,39,P00058542,Health & Beauty,633.92,8,4
Sound Zone,3,Sonos Inc.,39,P00281442,Patio & Garden,629.60,8,4
Sound Zone,3,Sonos Inc.,39,P00300342,Toys,627.44,31,16
Sound Zone,3,Sonos Inc.,39,P00204542,Toys,626.00,8,5
Sound Zone,3,Sonos Inc.,39,P00010642,Baby,625.84,8,4
Sound Zone,3,Sonos Inc.,39,P00330742,Baby,600.95,35,18
Sound Zone,3,Sonos Inc.,39,P00047542,Toys,583.96,52,27
Sound Zone,3,Sonos Inc.,39,P00062142,Toys,582.39,81,39
Sound Zone,3,Sonos Inc.,39,P00349842,Health & Beauty,580.38,51,25
Sound Zone,3,Sonos Inc.,39,P00249242,Toys,578.71,11,7
Sound Zone,3,Sonos Inc.,39,P00255642,Toys,569.52,8,4
Sound Zone,3,Sonos Inc.,39,P00072342,Pharmacy & OTC,532.70,35,20
Sound Zone,3,Sonos Inc.,39,P00265942,Health & Beauty,527.68,32,16
Sound Zone,3,Sonos Inc.,39,P00254042,Toys,524.29,37,18
Sound Zone,3,Sonos Inc.,39,P00153942,Household Essentials,523.62,9,5
Sound Zone,3,Sonos Inc.,39,P00060142,Toys,516.42,57,31
Sound Zone,3,Sonos Inc.,39,P00090642,Toys,516.33,9,4
Sound Zone,3,Sonos Inc.,39,P00188842,Toys,509.58,114,60
Sound Zone,3,Sonos Inc.,39,P00323142,Health & Beauty,495.70,10,4
Sound Zone,3,Sonos Inc.,39,P0099642,Toys,488.98,23,13
Sound Zone,3,Sonos Inc.,39,P00286542,Toys,488.24,136,69
Sound Zone,3,Sonos Inc.,39,P00152342,Toys,487.19,11,5
Sound Zone,3,Sonos Inc.,39,P00133942,Health & Beauty,484.88,11,6
Sound Zone,3,Sonos Inc.,39,P00325842,Patio & Garden,483.31,17,9
Sound Zone,3,Sonos Inc.,39,P00142642,Toys,480.00,15,10
Sound Zone,3,Sonos Inc.,39,P00197742,Appliances,474.40,20,13
Sound Zone,3,Sonos Inc.,39,P00320042,Grocery,460.20,78,44
Sound Zone,3,Sonos Inc.,39,P00060642,Toys,457.17,49,24
Sound Zone,3,Sonos Inc.,39,P00023742,Health & Beauty,454.80,10,5
Sound Zone,3,Sonos Inc.,39,P00013342,Baby,453.88,7,3
Sound Zone,3,Sonos Inc.,39,P00230642,Health & Beauty,444.74,74,33
Sound Zone,3,Sonos Inc.,39,P00013242,Baby,426.58,11,7
Sound Zone,3,Sonos Inc.,39,P00256442,Health & Beauty,423.30,15,10
Sound Zone,3,Sonos Inc.,39,P00023942,Household Essentials,416.64,16,6
Sound Zone,3,Sonos Inc.,39,P00227442,Toys,385.36,8,4
Sound Zone,3,Sonos Inc.,39,P00226042,Patio & Garden,380.25,13,8
Sound Zone,3,Sonos Inc.,39,P00361342,Health & Beauty,371.91,77,36
Sound Zone,3,Sonos Inc.,39,P00065842,Baby,370.90,5,3
Sound Zone,3,Sonos Inc.,39,P00296742,Toys,359.04,66,33
Sound Zone,3,Sonos Inc.,39,P00290842,Health & Beauty,347.80,5,2
Sound Zone,3,Sonos Inc.,39,P00366742,Baby,327.45,37,14
Sound Zone,3,Sonos Inc.,39,P00115042,Health & Beauty,327.06,69,34
Sound Zone,3,Sonos Inc.,39,P00069442,Toys,311.80,5,3
Sound Zone,3,Sonos Inc.,39,P00255042,Patio & Garden,310.20,12,7
Sound Zone,3,Sonos Inc.,39,P00229442,Toys,308.80,8,3
Sound Zone,3,Sonos Inc.,39,P00250142,Toys,307.45,11,4
Sound Zone,3,Sonos Inc.,39,P00019242,Toys,303.12,18,9
Sound Zone,3,Sonos Inc.,39,P00212642,Health & Beauty,301.86,6,4
Sound Zone,3,Sonos Inc.,39,P00278342,Toys,299.16,9,5
Sound Zone,3,Sonos Inc.,39,P00069942,Household Essentials,296.70,6,4
Sound Zone,3,Sonos Inc.,39,P00182942,Household Essentials,287.43,13,6
Sound Zone,3,Sonos Inc.,39,P00277342,Baby,279.68,16,7
Sound Zone,3,Sonos Inc.,39,P00290142,Toys,266.55,15,7
Sound Zone,3,Sonos Inc.,39,P00169242,Health & Beauty,262.60,5,3
Sound Zone,3,Sonos Inc.,39,P00026942,Health & Beauty,247.86,81,38
Sound Zone,3,Sonos Inc.,39,P00268142,Toys,247.30,5,3
Sound Zone,3,Sonos Inc.,39,P00037642,Toys,242.83,7,5
Sound Zone,3,Sonos Inc.,39,P00082742,Clothing,238.40,40,22
Sound Zone,3,Sonos Inc.,39,P00262142,Toys,231.00,4,2
Sound Zone,3,Sonos Inc.,39,P00104042,Health & Beauty,223.53,3,1
Sound Zone,3,Sonos Inc.,39,P00286942,Baby,220.56,4,2
Sound Zone,3,Sonos Inc.,39,P00106542,Baby,213.04,4,2
Sound Zone,3,Sonos Inc.,39,P00109442,Grocery,210.98,14,7
Sound Zone,3,Sonos Inc.,39,P00069742,Toys,209.79,3,1
Sound Zone,3,Sonos Inc.,39,P00151642,Baby,205.14,6,2
Sound Zone,3,Sonos Inc.,39,P00301142,Health & Beauty,204.80,5,2
Sound Zone,3,Sonos Inc.,39,P00091442,Toys,199.60,10,4
Sound Zone,3,Sonos Inc.,39,P00262842,Appliances,195.40,4,2
Sound Zone,3,Sonos Inc.,39,P00242242,Health & Beauty,194.16,8,4
Sound Zone,3,Sonos Inc.,39,P00161342,Grocery,190.35,5,2
Sound Zone,3,Sonos Inc.,39,P00216642,Toys,187.10,5,2
Sound Zone,3,Sonos Inc.,39,P00306742,Automotive,186.72,6,4
Sound Zone,3,Sonos Inc.,39,P00003742,Baby,186.24,8,4
Sound Zone,3,Sonos Inc.,39,P00083042,Home & Kitchen,170.04,52,25
Sound Zone,3,Sonos Inc.,39,P0096242,Clothing,156.36,4,2
Sound Zone,3,Sonos Inc.,39,P00332742,Grocery,154.20,10,7
Sound Zone,3,Sonos Inc.,39,P00241342,Grocery,153.72,61,29
Sound Zone,3,Sonos Inc.,39,P00264342,Health & Beauty,147.73,17,8
Sound Zone,3,Sonos Inc.,39,P00092342,Baby,135.88,4,2
Sound Zone,3,Sonos Inc.,39,P00311042,Toys,132.92,4,2
Sound Zone,3,Sonos Inc.,39,P00333942,Toys,131.64,3,2
Sound Zone,3,Sonos Inc.,39,P00329842,Health & Beauty,118.46,2,1
Sound Zone,3,Sonos Inc.,39,P00133142,Grocery,112.04,2,2
Sound Zone,3,Sonos Inc.,39,P00368742,Patio & Garden,110.33,17,8
Sound Zone,3,Sonos Inc.,39,P00073442,Patio & Garden,108.96,4,3
Sound Zone,3,Sonos Inc.,39,P00061242,Toys,106.30,10,5
Sound Zone,3,Sonos Inc.,39,P00141042,Toys,103.92,6,3
Sound Zone,3,Sonos Inc.,39,P00062342,Toys,102.60,3,1
Sound Zone,3,Sonos Inc.,39,P00168942,Toys,98.24,4,2
Sound Zone,3,Sonos Inc.,39,P00054442,Toys,97.20,2,1
Sound Zone,3,Sonos Inc.,39,P00301442,Baby,96.34,2,1
Sound Zone,3,Sonos Inc.,39,P00067742,Toys,95.82,6,2
Sound Zone,3,Sonos Inc.,39,P00066142,Toys,83.80,4,2
Sound Zone,3,Sonos Inc.,39,P00197642,Health & Beauty,82.80,15,7
Sound Zone,3,Sonos Inc.,39,P00330042,Health & Beauty,80.85,21,10
Sound Zone,3,Sonos Inc.,39,P00353342,Home & Kitchen,79.75,25,12
Sound Zone,3,Sonos Inc.,39,P00224642,Toys,76.10,1,1
Sound Zone,3,Sonos Inc.,39,P00309642,Health & Beauty,75.32,2,1
Sound Zone,3,Sonos Inc.,39,P00053242,Toys,72.46,1,1
Sound Zone,3,Sonos Inc.,39,P00061442,Pharmacy & OTC,71.82,14,8
Sound Zone,3,Sonos Inc.,39,P00075042,Sports & Outdoors,70.86,1,1
Sound Zone,3,Sonos Inc.,39,P00107842,Toys,70.81,1,1
Sound Zone,3,Sonos Inc.,39,P00188342,Toys,67.00,10,4
Sound Zone,3,Sonos Inc.,39,P00140342,Toys,65.22,6,4
Sound Zone,3,Sonos Inc.,39,P00137842,Appliances,62.79,13,8
Sound Zone,3,Sonos Inc.,39,P00172042,Electronics,61.82,11,6
Sound Zone,3,Sonos Inc.,39,P00126342,Toys,61.32,2,1
Sound Zone,3,Sonos Inc.,39,P00074842,Toys,59.04,3,1
Sound Zone,3,Sonos Inc.,39,P00261742,Electronics,59.01,3,2
Sound Zone,3,Sonos Inc.,39,P00333442,Toys,58.00,10,5
Sound Zone,3,Sonos Inc.,39,P00231542,Health & Beauty,56.44,17,8
Sound Zone,3,Sonos Inc.,39,P00336242,Health & Beauty,54.70,2,1
Sound Zone,3,Sonos Inc.,39,P00335342,Home & Kitchen,53.00,5,2
Sound Zone,3,Sonos Inc.,39,P0097542,Baby,49.68,6,3
Sound Zone,3,Sonos Inc.,39,P00308042,Automotive,49.62,1,1
Sound Zone,3,Sonos Inc.,39,P00141642,Electronics,48.36,6,3
Sound Zone,3,Sonos Inc.,39,P00299342,Toys,48.34,1,1
Sound Zone,3,Sonos Inc.,39,P00038842,Baby,47.49,1,1
Sound Zone,3,Sonos Inc.,39,P00080442,Baby,42.43,1,1
Sound Zone,3,Sonos Inc.,39,P00228842,Toys,40.82,1,1
Sound Zone,3,Sonos Inc.,39,P00104342,Electronics,40.68,1,1
Sound Zone,3,Sonos Inc.,39,P00078342,Health & Beauty,28.68,3,2
Sound Zone,3,Sonos Inc.,39,P00059342,Toys,25.69,1,1
Sound Zone,3,Sonos Inc.,39,P00295642,Electronics,24.94,1,1
Sound Zone,3,Sonos Inc.,39,P00030242,Health & Beauty,22.16,4,2
Sound Zone,3,Sonos Inc.,39,P00206942,Grocery,20.67,3,1
Sound Zone,3,Sonos Inc.,39,P00203642,Toys,15.69,1,1
Sound Zone,3,Sonos Inc.,39,P00060742,Appliances,8.75,1,1
Sound Zone,3,Sonos Inc.,39,P00062442,Health & Beauty,2.21,1,1
Sound Zone,3,Sonos Inc.,39,P00234942,Health & Beauty,2.16,1,1
Tech Haven,2,Samsung Electronics,13,P00085242,Toys,137948.80,1760,900
Tech Haven,2,Samsung Electronics,13,P00178942,Health & Beauty,130113.90,1710,835
Tech Haven,2,Samsung Electronics,13,P00057942,Grocery,120588.65,1547,785
Tech Haven,2,Samsung Electronics,13,P00116142,Automotive,96417.02,1273,642
Tech Haven,2,Samsung Electronics,13,P00073842,Grocery,86294.16,1863,936
Tech Haven,2,Samsung Electronics,13,P00174442,Health & Beauty,84095.60,1490,728
Tech Haven,2,Samsung Electronics,13,P00129342,Grocery,83404.71,1143,566
Tech Haven,2,Samsung Electronics,13,P00278642,Health & Beauty,79972.71,2433,1226
Tech Haven,2,Samsung Electronics,13,P00005042,Household Essentials,73627.38,1934,969
Tech Haven,2,Samsung Electronics,13,P00022942,Health & Beauty,70714.34,1039,527
Tech Haven,2,Samsung Electronics,13,P00115842,"Arts, Crafts & Sewing",61586.52,796,405
Tech Haven,2,Samsung Electronics,13,P00345842,Electronics,61572.60,948,468
Tech Haven,2,Samsung Electronics,13,P00332242,Grocery,60909.50,1075,522
Tech Haven,2,Samsung Electronics,13,P00074642,Health & Beauty,56998.06,1063,517
Tech Haven,2,Samsung Electronics,13,P00113642,Toys,56237.90,1522,747
Tech Haven,2,Samsung Electronics,13,P00084442,Furniture,56029.96,1106,564
Tech Haven,2,Samsung Electronics,13,P00249642,Home & Kitchen,56005.73,1397,721
Tech Haven,2,Samsung Electronics,13,P00227842,Electronics,54840.24,1053,511
Tech Haven,2,Samsung Electronics,13,P00086342,Toys,53478.04,1253,627
Tech Haven,2,Samsung Electronics,13,P00244042,Grocery,53332.40,920,466
Tech Haven,2,Samsung Electronics,13,P00209842,Health & Beauty,53023.86,1087,547
Tech Haven,2,Samsung Electronics,13,P00313242,Toys,48737.85,665,327
Tech Haven,2,Samsung Electronics,13,P00361842,Office & School Supplies,48019.40,730,353
Tech Haven,2,Samsung Electronics,13,P00033042,Health & Beauty,47530.75,775,386
Tech Haven,2,Samsung Electronics,13,P00080342,Grocery,46913.40,2412,1203
Tech Haven,2,Samsung Electronics,13,P00248142,Health & Beauty,45983.33,1637,815
Tech Haven,2,Samsung Electronics,13,P00183942,Home & Kitchen,45850.76,593,305
Tech Haven,2,Samsung Electronics,13,P00174242,Office & School Supplies,43779.75,651,329
Tech Haven,2,Samsung Electronics,13,P00142942,Grocery,42973.31,1009,504
Tech Haven,2,Samsung Electronics,13,P00295842,Health & Beauty,42669.44,968,478
Tech Haven,2,Samsung Electronics,13,P00129542,Toys,42101.83,1553,752
Tech Haven,2,Samsung Electronics,13,P00028042,Grocery,42049.28,722,376
Tech Haven,2,Samsung Electronics,13,P00259142,Health & Beauty,41141.65,589,294
Tech Haven,2,Samsung Electronics,13,P00024042,Baby,40786.81,751,394
Tech Haven,2,Samsung Electronics,13,P00048742,Health & Beauty,40675.20,892,446
Tech Haven,2,Samsung Electronics,13,P00193542,Grocery,40313.70,1215,615
Tech Haven,2,Samsung Electronics,13,P00240442,Household Essentials,39040.26,813,409
Tech Haven,2,Samsung Electronics,13,P00155742,Toys,38340.20,530,259
Tech Haven,2,Samsung Electronics,13,P00293342,Toys,36390.90,806,392
Tech Haven,2,Samsung Electronics,13,P00069042,Home & Kitchen,36119.66,466,227
Tech Haven,2,Samsung Electronics,13,P00123742,Patio & Garden,36011.91,781,405
Tech Haven,2,Samsung Electronics,13,P00299142,Health & Beauty,35742.00,920,460
Tech Haven,2,Samsung Electronics,13,P00320442,Household Essentials,35358.06,514,267
Tech Haven,2,Samsung Electronics,13,P00249142,Health & Beauty,35209.20,888,448
Tech Haven,2,Samsung Electronics,13,P00065042,Health & Beauty,33710.18,551,270
Tech Haven,2,Samsung Electronics,13,P00000642,Grocery,33476.40,1020,512
Tech Haven,2,Samsung Electronics,13,P0099242,Toys,33461.96,508,257
Tech Haven,2,Samsung Electronics,13,P00045842,Health & Beauty,33055.44,659,328
Tech Haven,2,Samsung Electronics,13,P00173042,Furniture,32685.28,1072,537
Tech Haven,2,Samsung Electronics,13,P00000242,Electronics,32619.20,760,376
Tech Haven,2,Samsung Electronics,13,P0098242,Grocery,31294.90,494,233
Tech Haven,2,Samsung Electronics,13,P00016742,Grocery,29703.35,529,266
Tech Haven,2,Samsung Electronics,13,P00042942,Grocery,29532.30,686,350
Tech Haven,2,Samsung Electronics,13,P00158542,Health & Beauty,29472.54,1227,601
Tech Haven,2,Samsung Electronics,13,P00230942,Health & Beauty,29446.80,926,465
Tech Haven,2,Samsung Electronics,13,P00321042,Grocery,29352.75,525,263
Tech Haven,2,Samsung Electronics,13,P00112442,Household Essentials,29335.68,1852,923
Tech Haven,2,Samsung Electronics,13,P00282242,Health & Beauty,29222.86,466,226
Tech Haven,2,Samsung Electronics,13,P00226242,Patio & Garden,28543.68,528,262
Tech Haven,2,Samsung Electronics,13,P00155442,Grocery,28461.74,863,424
Tech Haven,2,Samsung Electronics,13,P00260042,Health & Beauty,28425.60,1504,754
Tech Haven,2,Samsung Electronics,13,P00284642,Health & Beauty,28280.35,595,307
Tech Haven,2,Samsung Electronics,13,P00083842,Health & Beauty,27925.00,625,309
Tech Haven,2,Samsung Electronics,13,P00053942,Grocery,27697.76,599,293
Tech Haven,2,Samsung Electronics,13,P00344242,Toys,27673.62,663,338
Tech Haven,2,Samsung Electronics,13,P00344342,Toys,27042.70,430,214
Tech Haven,2,Samsung Electronics,13,P00042142,Grocery,26085.81,797,388
Tech Haven,2,Samsung Electronics,13,P00131042,Toys,26085.43,427,210
Tech Haven,2,Samsung Electronics,13,P00119142,Home & Kitchen,24905.32,1012,518
Tech Haven,2,Samsung Electronics,13,P00346442,Grocery,23795.66,406,199
Tech Haven,2,Samsung Electronics,13,P00044242,Electronics,23302.32,302,147
Tech Haven,2,Samsung Electronics,13,P00315842,Health & Beauty,22932.44,334,169
Tech Haven,2,Samsung Electronics,13,P00265542,Health & Beauty,22572.22,407,202
Tech Haven,2,Samsung Electronics,13,P00213042,Grocery,22561.55,323,167
Tech Haven,2,Samsung Electronics,13,P00354942,Toys,22393.02,494,249
Tech Haven,2,Samsung Electronics,13,P00116242,Toys,22198.86,579,286
Tech Haven,2,Samsung Electronics,13,P00308242,Health & Beauty,21616.60,290,152
Tech Haven,2,Samsung Electronics,13,P00309242,Health & Beauty,21083.92,572,278
Tech Haven,2,Samsung Electronics,13,P00323542,Toys,20897.08,316,153
Tech Haven,2,Samsung Electronics,13,P00326242,Electronics,20844.81,369,177
Tech Haven,2,Samsung Electronics,13,P00182542,Health & Beauty,20774.65,403,198
Tech Haven,2,Samsung Electronics,13,P00080042,Health & Beauty,20688.16,688,336
Tech Haven,2,Samsung Electronics,13,P00324742,Electronics,20630.40,614,316
Tech Haven,2,Samsung Electronics,13,P00188742,Toys,20496.54,633,315
Tech Haven,2,Samsung Electronics,13,P00111842,Toys,20220.56,1004,514
Tech Haven,2,Samsung Electronics,13,P00019142,Patio & Garden,20178.97,623,316
Tech Haven,2,Samsung Electronics,13,P00205842,Health & Beauty,19766.98,394,200
Tech Haven,2,Samsung Electronics,13,P00331642,Pets,19703.88,252,132
Tech Haven,2,Samsung Electronics,13,P00229342,Health & Beauty,19657.38,417,222
Tech Haven,2,Samsung Electronics,13,P00227942,Electronics,19613.99,451,219
Tech Haven,2,Samsung Electronics,13,P00214242,Grocery,19190.00,404,201
Tech Haven,2,Samsung Electronics,13,P00166742,Health & Beauty,19156.61,349,174
Tech Haven,2,Samsung Electronics,13,P00119242,"Books, Movies & Music",19110.96,508,242
Tech Haven,2,Samsung Electronics,13,P00123842,Patio & Garden,18976.00,400,204
Tech Haven,2,Samsung Electronics,13,P00259842,Grocery,18788.59,317,162
Tech Haven,2,Samsung Electronics,13,P00082242,Patio & Garden,18532.80,270,137
Tech Haven,2,Samsung Electronics,13,P00039942,Toys,18245.64,321,167
Tech Haven,2,Samsung Electronics,13,P00208042,Toys,18146.12,262,129
Tech Haven,2,Samsung Electronics,13,P00367042,Toys,18107.08,436,224
Tech Haven,2,Samsung Electronics,13,P00101742,Pets,17832.75,775,396
Tech Haven,2,Samsung Electronics,13,P00218342,Health & Beauty,17669.14,422,220
Tech Haven,2,Samsung Electronics,13,P00173242,Health & Beauty,17650.50,574,295
Tech Haven,2,Samsung Electronics,13,P00179242,Patio & Garden,17337.43,277,133
Tech Haven,2,Samsung Electronics,13,P00310342,Household Essentials,17288.29,361,180
Tech Haven,2,Samsung Electronics,13,P00312842,"Arts, Crafts & Sewing",16604.64,312,152
Tech Haven,2,Samsung Electronics,13,P00332942,Health & Beauty,16340.15,281,148
Tech Haven,2,Samsung Electronics,13,P00266442,Health & Beauty,16230.87,207,105
Tech Haven,2,Samsung Electronics,13,P00022742,Toys,16069.68,264,127
Tech Haven,2,Samsung Electronics,13,P00121142,Toys,16060.00,880,442
Tech Haven,2,Samsung Electronics,13,P00036842,Grocery,16020.32,1784,884
Tech Haven,2,Samsung Electronics,13,P00021342,Health & Beauty,15916.42,221,113
Tech Haven,2,Samsung Electronics,13,P00268342,Health & Beauty,15424.64,308,151
Tech Haven,2,Samsung Electronics,13,P00200842,Toys,15229.20,294,141
Tech Haven,2,Samsung Electronics,13,P00078542,Grocery,15168.38,281,139
Tech Haven,2,Samsung Electronics,13,P00293042,Toys,15151.00,278,146
Tech Haven,2,Samsung Electronics,13,P00043542,Toys,15026.88,264,132
Tech Haven,2,Samsung Electronics,13,P00288042,Toys,15012.36,561,281
Tech Haven,2,Samsung Electronics,13,P00293842,Grocery,15011.64,294,145
Tech Haven,2,Samsung Electronics,13,P00370342,Toys,14952.24,342,166
Tech Haven,2,Samsung Electronics,13,P00199142,Health & Beauty,14938.95,195,101
Tech Haven,2,Samsung Electronics,13,P00269642,Patio & Garden,14891.17,199,97
Tech Haven,2,Samsung Electronics,13,P0095642,Health & Beauty,14805.84,392,210
Tech Haven,2,Samsung Electronics,13,P00163242,Grocery,14680.96,406,204
Tech Haven,2,Samsung Electronics,13,P00037342,Toys,14453.69,293,152
Tech Haven,2,Samsung Electronics,13,P00159842,Grocery,14346.54,234,118
Tech Haven,2,Samsung Electronics,13,P00129042,Grocery,14275.30,395,197
Tech Haven,2,Samsung Electronics,13,P00370242,Health & Beauty,14097.85,943,463
