Product_ID,Product_Category,Season,Year,Total_Sales,Total_Quantity,Total_Transactions,Avg_Transaction_Value
P00292942,Health & Beauty,Winter,2020,142.35,5,2,71.175000
P00293042,Toys,Spring,2015,163.50,3,2,81.750000
P00293042,Toys,Summer,2015,1035.50,19,9,115.055556
P00293042,Toys,Fall,2015,109.00,2,2,54.500000
P00293042,Toys,Winter,2015,490.50,9,6,81.750000
P00293042,Toys,Spring,2016,490.50,9,5,98.100000
P00293042,Toys,Summer,2016,872.00,16,9,96.888889
P00293042,Toys,Fall,2016,545.00,10,4,136.250000
P00293042,Toys,Winter,2016,817.50,15,8,102.187500
P00293042,Toys,Spring,2017,272.50,5,3,90.833333
P00293042,Toys,Summer,2017,981.00,18,9,109.000000
P00293042,Toys,Fall,2017,599.50,11,6,99.916667
P00293042,Toys,Winter,2017,490.50,9,4,122.625000
P00293042,Toys,Spring,2018,490.50,9,5,98.100000
P00293042,Toys,Summer,2018,1035.50,19,9,115.055556
P00293042,Toys,Fall,2018,1744.00,32,14,124.571429
P00293042,Toys,Winter,2018,381.50,7,5,76.300000
P00293042,Toys,Spring,2019,381.50,7,5,76.300000
P00293042,Toys,Summer,2019,817.50,15,10,81.750000
P00293042,Toys,Fall,2019,545.00,10,4,136.250000
P00293042,Toys,Winter,2019,599.50,11,5,119.900000
P00293042,Toys,Spring,2020,599.50,11,6,99.916667
P00293042,Toys,Summer,2020,436.00,8,4,109.000000
P00293042,Toys,Fall,2020,599.50,11,6,99.916667
P00293042,Toys,Winter,2020,654.00,12,6,109.000000
P00293142,Health & Beauty,Spring,2015,1583.20,20,12,131.933333
P00293142,Health & Beauty,Summer,2015,474.96,6,3,158.320000
P00293142,Health & Beauty,Fall,2015,870.76,11,5,174.152000
P00293142,Health & Beauty,Winter,2015,712.44,9,6,118.740000
P00293142,Health & Beauty,Spring,2016,870.76,11,4,217.690000
P00293142,Health & Beauty,Summer,2016,2058.16,26,11,187.105455
P00293142,Health & Beauty,Fall,2016,1108.24,14,6,184.706667
P00293142,Health & Beauty,Winter,2016,1504.04,19,8,188.005000
P00293142,Health & Beauty,Spring,2017,1108.24,14,7,158.320000
P00293142,Health & Beauty,Summer,2017,1741.52,22,13,133.963077
P00293142,Health & Beauty,Fall,2017,2453.96,31,14,175.282857
P00293142,Health & Beauty,Winter,2017,1266.56,16,7,180.937143
P00293142,Health & Beauty,Spring,2018,554.12,7,5,110.824000
P00293142,Health & Beauty,Summer,2018,949.92,12,7,135.702857
P00293142,Health & Beauty,Fall,2018,1029.08,13,7,147.011429
P00293142,Health & Beauty,Winter,2018,554.12,7,4,138.530000
P00293142,Health & Beauty,Spring,2019,316.64,4,3,105.546667
P00293142,Health & Beauty,Summer,2019,1187.40,15,7,169.628571
P00293142,Health & Beauty,Fall,2019,949.92,12,6,158.320000
P00293142,Health & Beauty,Winter,2019,1266.56,16,8,158.320000
P00293142,Health & Beauty,Spring,2020,1108.24,14,7,158.320000
P00293142,Health & Beauty,Summer,2020,1504.04,19,10,150.404000
P00293142,Health & Beauty,Fall,2020,1345.72,17,7,192.245714
P00293142,Health & Beauty,Winter,2020,1187.40,15,7,169.628571
P00293242,Toys,Spring,2015,1463.72,46,27,54.211852
P00293242,Toys,Summer,2015,2609.24,82,37,70.520000
P00293242,Toys,Fall,2015,1654.64,52,23,71.940870
P00293242,Toys,Winter,2015,2004.66,63,31,64.666452
P00293242,Toys,Spring,2016,2036.48,64,34,59.896471
P00293242,Toys,Summer,2016,1909.20,60,30,63.640000
P00293242,Toys,Fall,2016,1972.84,62,29,68.028966
P00293242,Toys,Winter,2016,1527.36,48,25,61.094400
P00293242,Toys,Spring,2017,1781.92,56,28,63.640000
P00293242,Toys,Summer,2017,1368.26,43,20,68.413000
P00293242,Toys,Fall,2017,2195.58,69,33,66.532727
P00293242,Toys,Winter,2017,1559.18,49,25,62.367200
P00293242,Toys,Spring,2018,1177.34,37,19,61.965263
P00293242,Toys,Summer,2018,1813.74,57,27,67.175556
P00293242,Toys,Fall,2018,2163.76,68,33,65.568485
P00293242,Toys,Winter,2018,1686.46,53,27,62.461481
P00293242,Toys,Spring,2019,2004.66,63,28,71.595000
P00293242,Toys,Summer,2019,1941.02,61,29,66.931724
P00293242,Toys,Fall,2019,1972.84,62,31,63.640000
P00293242,Toys,Winter,2019,2068.30,65,29,71.320690
P00293242,Toys,Spring,2020,2036.48,64,32,63.640000
P00293242,Toys,Summer,2020,1209.16,38,20,60.458000
P00293242,Toys,Fall,2020,1686.46,53,26,64.863846
P00293242,Toys,Winter,2020,1718.28,54,23,74.707826
P00293342,Toys,Spring,2015,1715.70,38,16,107.231250
P00293342,Toys,Summer,2015,1670.55,37,19,87.923684
P00293342,Toys,Fall,2015,1354.50,30,18,75.250000
P00293342,Toys,Winter,2015,1489.95,33,15,99.330000
P00293342,Toys,Spring,2016,1264.20,28,14,90.300000
P00293342,Toys,Summer,2016,1851.15,41,19,97.428947
P00293342,Toys,Fall,2016,1896.30,42,20,94.815000
P00293342,Toys,Winter,2016,1580.25,35,14,112.875000
P00293342,Toys,Spring,2017,1896.30,42,21,90.300000
P00293342,Toys,Summer,2017,2528.40,56,25,101.136000
P00293342,Toys,Fall,2017,1941.45,43,20,97.072500
P00293342,Toys,Winter,2017,1535.10,34,19,80.794737
P00293342,Toys,Spring,2018,722.40,16,8,90.300000
P00293342,Toys,Summer,2018,812.70,18,8,101.587500
P00293342,Toys,Fall,2018,1489.95,33,14,106.425000
P00293342,Toys,Winter,2018,1219.05,27,13,93.773077
P00293342,Toys,Spring,2019,1625.40,36,19,85.547368
P00293342,Toys,Summer,2019,1354.50,30,17,79.676471
P00293342,Toys,Fall,2019,1128.75,25,13,86.826923
P00293342,Toys,Winter,2019,1715.70,38,18,95.316667
P00293342,Toys,Spring,2020,1354.50,30,15,90.300000
P00293342,Toys,Summer,2020,812.70,18,11,73.881818
P00293342,Toys,Fall,2020,2167.20,48,22,98.509091
P00293342,Toys,Winter,2020,1264.20,28,14,90.300000
P00293442,Furniture,Spring,2015,129.96,3,1,129.960000
P00293442,Furniture,Summer,2017,43.32,1,1,43.320000
P00293442,Furniture,Spring,2019,86.64,2,1,86.640000
P00293442,Furniture,Winter,2019,43.32,1,1,43.320000
P00293542,Toys,Spring,2015,224.64,3,2,112.320000
P00293542,Toys,Summer,2015,374.40,5,3,124.800000
P00293542,Toys,Fall,2015,374.40,5,3,124.800000
P00293542,Toys,Winter,2015,224.64,3,2,112.320000
P00293542,Toys,Spring,2016,449.28,6,2,224.640000
P00293542,Toys,Summer,2016,748.80,10,4,187.200000
P00293542,Toys,Fall,2016,299.52,4,2,149.760000
P00293542,Toys,Summer,2017,149.76,2,1,149.760000
P00293542,Toys,Fall,2017,449.28,6,4,112.320000
P00293542,Toys,Spring,2018,224.64,3,1,224.640000
P00293542,Toys,Summer,2018,224.64,3,1,224.640000
P00293542,Toys,Spring,2019,74.88,1,1,74.880000
P00293542,Toys,Spring,2020,149.76,2,1,149.760000
P00293542,Toys,Summer,2020,449.28,6,3,149.760000
P00293542,Toys,Fall,2020,374.40,5,2,187.200000
P00293542,Toys,Winter,2020,374.40,5,2,187.200000
P00293742,Toys,Spring,2015,329.27,19,11,29.933636
P00293742,Toys,Summer,2015,329.27,19,9,36.585556
P00293742,Toys,Fall,2015,277.28,16,8,34.660000
P00293742,Toys,Winter,2015,415.92,24,10,41.592000
P00293742,Toys,Spring,2016,311.94,18,9,34.660000
P00293742,Toys,Summer,2016,311.94,18,10,31.194000
P00293742,Toys,Fall,2016,138.64,8,4,34.660000
P00293742,Toys,Winter,2016,381.26,22,11,34.660000
P00293742,Toys,Spring,2017,311.94,18,11,28.358182
P00293742,Toys,Summer,2017,207.96,12,8,25.995000
P00293742,Toys,Fall,2017,155.97,9,4,38.992500
P00293742,Toys,Winter,2017,190.63,11,4,47.657500
P00293742,Toys,Spring,2018,155.97,9,5,31.194000
P00293742,Toys,Summer,2018,294.61,17,11,26.782727
P00293742,Toys,Fall,2018,225.29,13,6,37.548333
P00293742,Toys,Winter,2018,69.32,4,2,34.660000
P00293742,Toys,Spring,2019,103.98,6,4,25.995000
P00293742,Toys,Summer,2019,433.25,25,13,33.326923
P00293742,Toys,Fall,2019,329.27,19,10,32.927000
P00293742,Toys,Winter,2019,502.57,29,12,41.880833
P00293742,Toys,Spring,2020,225.29,13,7,32.184286
P00293742,Toys,Summer,2020,259.95,15,8,32.493750
P00293742,Toys,Fall,2020,155.97,9,6,25.995000
P00293742,Toys,Winter,2020,294.61,17,8,36.826250
P00293842,Grocery,Spring,2015,510.60,10,6,85.100000
P00293842,Grocery,Summer,2015,459.54,9,4,114.885000
P00293842,Grocery,Fall,2015,357.42,7,3,119.140000
P00293842,Grocery,Winter,2015,714.84,14,6,119.140000
P00293842,Grocery,Spring,2016,510.60,10,5,102.120000
P00293842,Grocery,Summer,2016,204.24,4,2,102.120000
P00293842,Grocery,Fall,2016,510.60,10,4,127.650000
P00293842,Grocery,Winter,2016,102.12,2,1,102.120000
P00293842,Grocery,Spring,2017,970.14,19,9,107.793333
P00293842,Grocery,Summer,2017,561.66,11,7,80.237143
P00293842,Grocery,Fall,2017,816.96,16,8,102.120000
P00293842,Grocery,Winter,2017,714.84,14,7,102.120000
P00293842,Grocery,Spring,2018,408.48,8,6,68.080000
P00293842,Grocery,Summer,2018,306.36,6,4,76.590000
P00293842,Grocery,Fall,2018,663.78,13,6,110.630000
P00293842,Grocery,Winter,2018,1276.50,25,11,116.045455
P00293842,Grocery,Spring,2019,408.48,8,4,102.120000
P00293842,Grocery,Summer,2019,1480.74,29,15,98.716000
P00293842,Grocery,Fall,2019,714.84,14,6,119.140000
P00293842,Grocery,Winter,2019,306.36,6,4,76.590000
P00293842,Grocery,Spring,2020,765.90,15,8,95.737500
P00293842,Grocery,Summer,2020,970.14,19,8,121.267500
P00293842,Grocery,Fall,2020,868.02,17,7,124.002857
P00293842,Grocery,Winter,2020,408.48,8,4,102.120000
P00293942,Toys,Winter,2015,36.90,3,1,36.900000
P00293942,Toys,Spring,2018,12.30,1,1,12.300000
P00293942,Toys,Summer,2018,12.30,1,1,12.300000
P00293942,Toys,Summer,2019,12.30,1,1,12.300000
P00294042,Toys,Spring,2015,1192.64,16,7,170.377143
P00294042,Toys,Summer,2015,819.94,11,7,117.134286
P00294042,Toys,Fall,2015,1192.64,16,6,198.773333
P00294042,Toys,Winter,2015,1341.72,18,10,134.172000
P00294042,Toys,Spring,2016,819.94,11,7,117.134286
P00294042,Toys,Summer,2016,1043.56,14,8,130.445000
P00294042,Toys,Fall,2016,1341.72,18,8,167.715000
P00294042,Toys,Winter,2016,894.48,12,5,178.896000
P00294042,Toys,Spring,2017,372.70,5,3,124.233333
P00294042,Toys,Summer,2017,745.40,10,4,186.350000
P00294042,Toys,Fall,2017,223.62,3,2,111.810000
P00294042,Toys,Winter,2017,1267.18,17,7,181.025714
P00294042,Toys,Spring,2018,1490.80,20,8,186.350000
P00294042,Toys,Summer,2018,1341.72,18,8,167.715000
P00294042,Toys,Fall,2018,969.02,13,8,121.127500
P00294042,Toys,Winter,2018,969.02,13,7,138.431429
P00294042,Toys,Spring,2019,1714.42,23,12,142.868333
P00294042,Toys,Summer,2019,1118.10,15,6,186.350000
P00294042,Toys,Fall,2019,1043.56,14,7,149.080000
P00294042,Toys,Winter,2019,1639.88,22,10,163.988000
P00294042,Toys,Spring,2020,969.02,13,6,161.503333
P00294042,Toys,Summer,2020,1267.18,17,9,140.797778
P00294042,Toys,Fall,2020,1490.80,20,9,165.644444
P00294042,Toys,Winter,2020,670.86,9,4,167.715000
P00294142,Health & Beauty,Spring,2015,90.09,11,5,18.018000
P00294142,Health & Beauty,Summer,2015,155.61,19,9,17.290000
P00294142,Health & Beauty,Fall,2015,171.99,21,8,21.498750
P00294142,Health & Beauty,Winter,2015,196.56,24,13,15.120000
P00294142,Health & Beauty,Spring,2016,155.61,19,10,15.561000
P00294142,Health & Beauty,Summer,2016,139.23,17,10,13.923000
P00294142,Health & Beauty,Fall,2016,147.42,18,8,18.427500
P00294142,Health & Beauty,Winter,2016,204.75,25,11,18.613636
P00294142,Health & Beauty,Spring,2017,180.18,22,10,18.018000
P00294142,Health & Beauty,Summer,2017,57.33,7,4,14.332500
P00294142,Health & Beauty,Fall,2017,155.61,19,10,15.561000
P00294142,Health & Beauty,Winter,2017,147.42,18,9,16.380000
P00294142,Health & Beauty,Spring,2018,122.85,15,6,20.475000
P00294142,Health & Beauty,Summer,2018,212.94,26,13,16.380000
P00294142,Health & Beauty,Fall,2018,180.18,22,12,15.015000
P00294142,Health & Beauty,Winter,2018,180.18,22,11,16.380000
P00294142,Health & Beauty,Spring,2019,114.66,14,8,14.332500
P00294142,Health & Beauty,Summer,2019,131.04,16,8,16.380000
P00294142,Health & Beauty,Fall,2019,204.75,25,11,18.613636
P00294142,Health & Beauty,Winter,2019,57.33,7,5,11.466000
P00294142,Health & Beauty,Spring,2020,81.90,10,5,16.380000
P00294142,Health & Beauty,Summer,2020,81.90,10,7,11.700000
P00294142,Health & Beauty,Fall,2020,171.99,21,11,15.635455
P00294142,Health & Beauty,Winter,2020,65.52,8,6,10.920000
P00294242,Clothing,Spring,2015,1830.90,30,15,122.060000
P00294242,Clothing,Summer,2015,1281.63,21,9,142.403333
P00294242,Clothing,Fall,2015,1952.96,32,16,122.060000
P00294242,Clothing,Winter,2015,1342.66,22,10,134.266000
P00294242,Clothing,Spring,2016,1647.81,27,13,126.754615
P00294242,Clothing,Summer,2016,2319.14,38,18,128.841111
P00294242,Clothing,Fall,2016,915.45,15,8,114.431250
P00294242,Clothing,Winter,2016,2013.99,33,15,134.266000
P00294242,Clothing,Spring,2017,854.42,14,8,106.802500
P00294242,Clothing,Summer,2017,1891.93,31,14,135.137857
P00294242,Clothing,Fall,2017,854.42,14,8,106.802500
P00294242,Clothing,Winter,2017,1220.60,20,9,135.622222
P00294242,Clothing,Spring,2018,1037.51,17,8,129.688750
P00294242,Clothing,Summer,2018,2075.02,34,16,129.688750
P00294242,Clothing,Fall,2018,2075.02,34,18,115.278889
P00294242,Clothing,Winter,2018,1098.54,18,8,137.317500
P00294242,Clothing,Spring,2019,1647.81,27,14,117.700714
P00294242,Clothing,Summer,2019,1525.75,25,13,117.365385
P00294242,Clothing,Fall,2019,1220.60,20,10,122.060000
P00294242,Clothing,Winter,2019,1159.57,19,8,144.946250
P00294242,Clothing,Spring,2020,1891.93,31,13,145.533077
P00294242,Clothing,Summer,2020,610.30,10,7,87.185714
P00294242,Clothing,Fall,2020,1464.72,24,12,122.060000
P00294242,Clothing,Winter,2020,2013.99,33,13,154.922308
P00294342,Toys,Summer,2015,79.95,1,1,79.950000
P00294342,Toys,Fall,2015,319.80,4,2,159.900000
P00294342,Toys,Spring,2016,239.85,3,1,239.850000
P00294342,Toys,Winter,2016,159.90,2,1,159.900000
P00294342,Toys,Spring,2017,399.75,5,2,199.875000
P00294342,Toys,Summer,2017,239.85,3,1,239.850000
P00294342,Toys,Fall,2017,159.90,2,1,159.900000
P00294342,Toys,Winter,2017,159.90,2,1,159.900000
P00294342,Toys,Spring,2018,159.90,2,2,79.950000
P00294342,Toys,Fall,2018,159.90,2,1,159.900000
P00294342,Toys,Summer,2020,239.85,3,1,239.850000
P00294342,Toys,Winter,2020,239.85,3,2,119.925000
P00294442,Home & Kitchen,Spring,2015,891.80,20,10,89.180000
P00294442,Home & Kitchen,Summer,2015,1114.75,25,12,92.895833
P00294442,Home & Kitchen,Fall,2015,758.03,17,9,84.225556
P00294442,Home & Kitchen,Winter,2015,490.49,11,6,81.748333
P00294442,Home & Kitchen,Spring,2016,1159.34,26,12,96.611667
P00294442,Home & Kitchen,Summer,2016,1070.16,24,12,89.180000
P00294442,Home & Kitchen,Fall,2016,713.44,16,8,89.180000
P00294442,Home & Kitchen,Winter,2016,758.03,17,10,75.803000
P00294442,Home & Kitchen,Spring,2017,1203.93,27,14,85.995000
P00294442,Home & Kitchen,Summer,2017,713.44,16,8,89.180000
P00294442,Home & Kitchen,Fall,2017,668.85,15,9,74.316667
P00294442,Home & Kitchen,Winter,2017,490.49,11,6,81.748333
P00294442,Home & Kitchen,Spring,2018,847.21,19,8,105.901250
P00294442,Home & Kitchen,Summer,2018,936.39,21,9,104.043333
P00294442,Home & Kitchen,Fall,2018,668.85,15,9,74.316667
P00294442,Home & Kitchen,Winter,2018,624.26,14,8,78.032500
P00294442,Home & Kitchen,Spring,2019,980.98,22,13,75.460000
P00294442,Home & Kitchen,Summer,2019,980.98,22,9,108.997778
P00294442,Home & Kitchen,Fall,2019,758.03,17,11,68.911818
P00294442,Home & Kitchen,Winter,2019,1159.34,26,11,105.394545
P00294442,Home & Kitchen,Spring,2020,1337.70,30,13,102.900000
P00294442,Home & Kitchen,Summer,2020,758.03,17,10,75.803000
P00294442,Home & Kitchen,Fall,2020,980.98,22,13,75.460000
P00294442,Home & Kitchen,Winter,2020,624.26,14,7,89.180000
P00294542,Toys,Spring,2015,2311.68,48,24,96.320000
P00294542,Toys,Summer,2015,2793.28,58,29,96.320000
P00294542,Toys,Fall,2015,3178.56,66,32,99.330000
P00294542,Toys,Winter,2015,1541.12,32,17,90.654118
P00294542,Toys,Spring,2016,2167.20,45,24,90.300000
P00294542,Toys,Summer,2016,2456.16,51,26,94.467692
P00294542,Toys,Fall,2016,2167.20,45,23,94.226087
P00294542,Toys,Winter,2016,2552.48,53,26,98.172308
P00294542,Toys,Spring,2017,3467.52,72,35,99.072000
P00294542,Toys,Summer,2017,2215.36,46,22,100.698182
P00294542,Toys,Fall,2017,3178.56,66,28,113.520000
P00294542,Toys,Winter,2017,1878.24,39,23,81.662609
P00294542,Toys,Spring,2018,2311.68,48,22,105.076364
P00294542,Toys,Summer,2018,3082.24,64,31,99.427097
P00294542,Toys,Fall,2018,2022.72,42,24,84.280000
P00294542,Toys,Winter,2018,2793.28,58,28,99.760000
P00294542,Toys,Spring,2019,2215.36,46,20,110.768000
P00294542,Toys,Summer,2019,2648.80,55,28,94.600000
P00294542,Toys,Fall,2019,2359.84,49,26,90.763077
P00294542,Toys,Winter,2019,2167.20,45,22,98.509091
P00294542,Toys,Spring,2020,2937.76,61,30,97.925333
P00294542,Toys,Summer,2020,2889.60,60,29,99.641379
P00294542,Toys,Fall,2020,2167.20,45,22,98.509091
P00294542,Toys,Winter,2020,1830.08,38,19,96.320000
P00294642,Toys,Spring,2015,133.05,3,1,133.050000
P00294642,Toys,Spring,2016,44.35,1,1,44.350000
P00294642,Toys,Winter,2016,44.35,1,1,44.350000
P00294642,Toys,Winter,2017,133.05,3,1,133.050000
P00294642,Toys,Spring,2019,44.35,1,1,44.350000
P00294642,Toys,Winter,2019,88.70,2,1,88.700000
P00294642,Toys,Spring,2020,133.05,3,1,133.050000
P00294642,Toys,Summer,2020,88.70,2,1,88.700000
P00294742,Health & Beauty,Summer,2015,56.26,2,2,28.130000
P00294742,Health & Beauty,Fall,2015,28.13,1,1,28.130000
P00294742,Health & Beauty,Spring,2016,56.26,2,1,56.260000
P00294742,Health & Beauty,Summer,2016,56.26,2,1,56.260000
P00294742,Health & Beauty,Fall,2016,84.39,3,1,84.390000
P00294742,Health & Beauty,Summer,2017,56.26,2,1,56.260000
P00294742,Health & Beauty,Winter,2017,28.13,1,1,28.130000
P00294742,Health & Beauty,Fall,2018,84.39,3,1,84.390000
P00294742,Health & Beauty,Spring,2019,28.13,1,1,28.130000
P00294742,Health & Beauty,Spring,2020,84.39,3,1,84.390000
P00294742,Health & Beauty,Winter,2020,84.39,3,1,84.390000
P00294842,Toys,Spring,2015,325.36,7,3,108.453333
P00294842,Toys,Summer,2015,1254.96,27,13,96.535385
P00294842,Toys,Fall,2015,883.12,19,10,88.312000
P00294842,Toys,Winter,2015,836.64,18,9,92.960000
P00294842,Toys,Spring,2016,371.84,8,4,92.960000
P00294842,Toys,Summer,2016,371.84,8,4,92.960000
P00294842,Toys,Fall,2016,743.68,16,6,123.946667
P00294842,Toys,Winter,2016,557.76,12,6,92.960000
P00294842,Toys,Spring,2017,325.36,7,5,65.072000
P00294842,Toys,Summer,2017,325.36,7,5,65.072000
P00294842,Toys,Fall,2017,743.68,16,8,92.960000
P00294842,Toys,Winter,2017,697.20,15,7,99.600000
P00294842,Toys,Spring,2018,650.72,14,7,92.960000
P00294842,Toys,Summer,2018,743.68,16,9,82.631111
P00294842,Toys,Fall,2018,604.24,13,7,86.320000
P00294842,Toys,Winter,2018,697.20,15,8,87.150000
P00294842,Toys,Spring,2019,185.92,4,3,61.973333
P00294842,Toys,Summer,2019,232.40,5,3,77.466667
P00294842,Toys,Fall,2019,557.76,12,6,92.960000
P00294842,Toys,Winter,2019,557.76,12,6,92.960000
P00294842,Toys,Spring,2020,836.64,18,10,83.664000
P00294842,Toys,Summer,2020,1022.56,22,11,92.960000
P00294842,Toys,Fall,2020,650.72,14,8,81.340000
P00294842,Toys,Winter,2020,464.80,10,4,116.200000
P00295042,Grocery,Spring,2015,75.79,1,1,75.790000
P00295042,Grocery,Fall,2015,378.95,5,2,189.475000
P00295042,Grocery,Winter,2015,454.74,6,3,151.580000
P00295042,Grocery,Summer,2016,227.37,3,2,113.685000
P00295042,Grocery,Fall,2016,151.58,2,1,151.580000
P00295042,Grocery,Winter,2016,454.74,6,3,151.580000
P00295042,Grocery,Spring,2017,378.95,5,3,126.316667
P00295042,Grocery,Summer,2017,151.58,2,1,151.580000
P00295042,Grocery,Fall,2017,227.37,3,1,227.370000
P00295042,Grocery,Winter,2017,151.58,2,1,151.580000
P00295042,Grocery,Spring,2018,378.95,5,2,189.475000
P00295042,Grocery,Summer,2018,151.58,2,1,151.580000
P00295042,Grocery,Fall,2018,75.79,1,1,75.790000
P00295042,Grocery,Spring,2019,303.16,4,2,151.580000
P00295042,Grocery,Summer,2019,75.79,1,1,75.790000
P00295042,Grocery,Fall,2019,227.37,3,1,227.370000
P00295042,Grocery,Winter,2019,227.37,3,1,227.370000
P00295042,Grocery,Summer,2020,303.16,4,4,75.790000
P00295142,Electronics,Spring,2017,38.55,3,1,38.550000
P00295142,Electronics,Summer,2017,38.55,3,1,38.550000
P00295142,Electronics,Fall,2017,25.70,2,1,25.700000
P00295142,Electronics,Winter,2020,38.55,3,1,38.550000
P00295242,Toys,Spring,2015,169.12,14,6,28.186667
P00295242,Toys,Summer,2015,108.72,9,4,27.180000
P00295242,Toys,Fall,2015,60.40,5,2,30.200000
P00295242,Toys,Winter,2015,48.32,4,3,16.106667
P00295242,Toys,Spring,2016,84.56,7,5,16.912000
P00295242,Toys,Summer,2016,24.16,2,1,24.160000
P00295242,Toys,Fall,2016,72.48,6,3,24.160000
P00295242,Toys,Winter,2016,132.88,11,5,26.576000
P00295242,Toys,Spring,2017,229.52,19,9,25.502222
P00295242,Toys,Summer,2017,144.96,12,6,24.160000
P00295242,Toys,Fall,2017,72.48,6,3,24.160000
P00295242,Toys,Winter,2017,48.32,4,2,24.160000
P00295242,Toys,Spring,2018,84.56,7,3,28.186667
P00295242,Toys,Summer,2018,96.64,8,4,24.160000
P00295242,Toys,Fall,2018,157.04,13,5,31.408000
P00295242,Toys,Winter,2018,84.56,7,3,28.186667
P00295242,Toys,Spring,2019,36.24,3,2,18.120000
P00295242,Toys,Summer,2019,120.80,10,4,30.200000
P00295242,Toys,Fall,2019,96.64,8,4,24.160000
P00295242,Toys,Winter,2019,157.04,13,7,22.434286
P00295242,Toys,Spring,2020,12.08,1,1,12.080000
P00295242,Toys,Summer,2020,144.96,12,6,24.160000
P00295242,Toys,Fall,2020,181.20,15,6,30.200000
P00295242,Toys,Winter,2020,96.64,8,4,24.160000
P00295342,Electronics,Spring,2015,589.95,23,11,53.631818
P00295342,Electronics,Summer,2015,615.60,24,12,51.300000
P00295342,Electronics,Fall,2015,513.00,20,11,46.636364
P00295342,Electronics,Winter,2015,513.00,20,9,57.000000
P00295342,Electronics,Spring,2016,538.65,21,10,53.865000
P00295342,Electronics,Summer,2016,589.95,23,10,58.995000
P00295342,Electronics,Fall,2016,461.70,18,9,51.300000
P00295342,Electronics,Winter,2016,538.65,21,11,48.968182
P00295342,Electronics,Spring,2017,769.50,30,18,42.750000
P00295342,Electronics,Summer,2017,436.05,17,8,54.506250
P00295342,Electronics,Fall,2017,743.85,29,16,46.490625
P00295342,Electronics,Winter,2017,692.55,27,15,46.170000
P00295342,Electronics,Spring,2018,359.10,14,7,51.300000
P00295342,Electronics,Summer,2018,256.50,10,6,42.750000
P00295342,Electronics,Fall,2018,718.20,28,12,59.850000
P00295342,Electronics,Winter,2018,846.45,33,18,47.025000
P00295342,Electronics,Spring,2019,538.65,21,10,53.865000
P00295342,Electronics,Summer,2019,589.95,23,10,58.995000
P00295342,Electronics,Fall,2019,666.90,26,14,47.635714
P00295342,Electronics,Winter,2019,513.00,20,8,64.125000
P00295342,Electronics,Spring,2020,589.95,23,14,42.139286
P00295342,Electronics,Summer,2020,641.25,25,12,53.437500
P00295342,Electronics,Fall,2020,615.60,24,13,47.353846
P00295342,Electronics,Winter,2020,589.95,23,12,49.162500
P00295442,Toys,Spring,2015,92.28,12,7,13.182857
P00295442,Toys,Summer,2015,138.42,18,7,19.774286
P00295442,Toys,Fall,2015,69.21,9,5,13.842000
P00295442,Toys,Winter,2015,30.76,4,3,10.253333
P00295442,Toys,Spring,2016,84.59,11,8,10.573750
P00295442,Toys,Summer,2016,76.90,10,4,19.225000
P00295442,Toys,Fall,2016,92.28,12,6,15.380000
P00295442,Toys,Winter,2016,84.59,11,6,14.098333
P00295442,Toys,Spring,2017,61.52,8,5,12.304000
P00295442,Toys,Summer,2017,30.76,4,3,10.253333
P00295442,Toys,Fall,2017,46.14,6,3,15.380000
P00295442,Toys,Winter,2017,115.35,15,7,16.478571
P00295442,Toys,Spring,2018,115.35,15,7,16.478571
P00295442,Toys,Summer,2018,115.35,15,6,19.225000
P00295442,Toys,Fall,2018,46.14,6,2,23.070000
P00295442,Toys,Winter,2018,161.49,21,11,14.680909
P00295442,Toys,Spring,2019,130.73,17,8,16.341250
P00295442,Toys,Summer,2019,61.52,8,4,15.380000
P00295442,Toys,Fall,2019,115.35,15,8,14.418750
P00295442,Toys,Winter,2019,115.35,15,7,16.478571
P00295442,Toys,Spring,2020,99.97,13,6,16.661667
P00295442,Toys,Summer,2020,146.11,19,9,16.234444
P00295442,Toys,Fall,2020,107.66,14,8,13.457500
P00295442,Toys,Winter,2020,46.14,6,3,15.380000
P00295542,Toys,Spring,2015,37.86,2,1,37.860000
P00295542,Toys,Fall,2015,56.79,3,2,28.395000
P00295542,Toys,Spring,2016,18.93,1,1,18.930000
P00295542,Toys,Summer,2016,37.86,2,1,37.860000
P00295542,Toys,Winter,2016,18.93,1,1,18.930000
P00295542,Toys,Spring,2017,18.93,1,1,18.930000
P00295542,Toys,Fall,2017,18.93,1,1,18.930000
P00295542,Toys,Winter,2017,56.79,3,2,28.395000
P00295542,Toys,Fall,2018,18.93,1,1,18.930000
P00295542,Toys,Summer,2019,56.79,3,1,56.790000
P00295542,Toys,Fall,2019,56.79,3,1,56.790000
P00295542,Toys,Winter,2019,18.93,1,1,18.930000
P00295542,Toys,Fall,2020,56.79,3,1,56.790000
P00295542,Toys,Winter,2020,37.86,2,1,37.860000
P00295642,Electronics,Fall,2019,24.94,1,1,24.940000
P00295742,Toys,Spring,2015,1409.21,23,11,128.110000
P00295742,Toys,Summer,2015,1164.13,19,9,129.347778
P00295742,Toys,Fall,2015,735.24,12,6,122.540000
P00295742,Toys,Winter,2015,1531.75,25,14,109.410714
P00295742,Toys,Spring,2016,1899.37,31,15,126.624667
P00295742,Toys,Summer,2016,796.51,13,8,99.563750
P00295742,Toys,Fall,2016,1102.86,18,8,137.857500
