StoreName,SupplierName,Product_ID,Year,Total_Revenue,Total_Quantity
Sound Zone,Sonos Inc.,P00047642,2018.0,992.74,14
Sound Zone,Sonos Inc.,P00047942,2018.0,3168.20,62
Sound Zone,Sonos Inc.,P00048142,2018.0,716.65,55
Sound Zone,Sonos Inc.,P00048342,2018.0,189.36,9
Sound Zone,Sonos Inc.,P00048442,2018.0,9021.18,141
Sound Zone,Sonos Inc.,P00049642,2018.0,3455.01,117
Sound Zone,Sonos Inc.,P00049942,2018.0,1689.12,36
Sound Zone,Sonos Inc.,P00050342,2018.0,2658.12,51
Sound Zone,Sonos Inc.,P00050942,2018.0,378.30,10
Sound Zone,Sonos Inc.,P00051242,2018.0,535.92,7
Sound Zone,Sonos Inc.,P00052342,2018.0,189.86,11
Sound Zone,Sonos Inc.,P00052642,2018.0,5032.71,199
Sound Zone,Sonos Inc.,P00052842,2018.0,23714.84,346
Sound Zone,Sonos Inc.,P00053042,2018.0,8215.20,126
Sound Zone,Sonos Inc.,P00053242,2018.0,72.46,1
Sound Zone,Sonos Inc.,P00053342,2018.0,4879.55,65
Sound Zone,Sonos Inc.,P00053442,2018.0,1918.50,25
Sound Zone,Sonos Inc.,P00054042,2018.0,6382.60,97
Sound Zone,Sonos Inc.,P00055042,2018.0,200.45,5
Sound Zone,Sonos Inc.,P00058042,2018.0,7741.89,507
Sound Zone,Sonos Inc.,P00058242,2018.0,1383.81,193
Sound Zone,Sonos Inc.,P00058742,2018.0,173.25,9
Sound Zone,Sonos Inc.,P00060142,2018.0,144.96,16
Sound Zone,Sonos Inc.,P00060642,2018.0,55.98,6
Sound Zone,Sonos Inc.,P00061042,2018.0,919.59,29
Sound Zone,Sonos Inc.,P00061242,2018.0,10.63,1
Sound Zone,Sonos Inc.,P00061442,2018.0,15.39,3
Sound Zone,Sonos Inc.,P00061842,2018.0,1455.96,22
Sound Zone,Sonos Inc.,P00061942,2018.0,294.96,4
Sound Zone,Sonos Inc.,P00062142,2018.0,71.90,10
Sound Zone,Sonos Inc.,P00062342,2018.0,102.60,3
Sound Zone,Sonos Inc.,P00062442,2018.0,2.21,1
Sound Zone,Sonos Inc.,P00063042,2018.0,1101.75,15
Sound Zone,Sonos Inc.,P00063342,2018.0,1279.72,107
Sound Zone,Sonos Inc.,P00063542,2018.0,453.50,10
Sound Zone,Sonos Inc.,P00064142,2018.0,1187.11,17
Sound Zone,Sonos Inc.,P00065242,2018.0,1831.35,87
Sound Zone,Sonos Inc.,P00065842,2018.0,74.18,1
Sound Zone,Sonos Inc.,P00066042,2018.0,139.20,5
Sound Zone,Sonos Inc.,P00066242,2018.0,557.15,55
Sound Zone,Sonos Inc.,P00067342,2018.0,561.55,11
Sound Zone,Sonos Inc.,P00067642,2018.0,341.10,10
Sound Zone,Sonos Inc.,P00069142,2018.0,159.21,3
Sound Zone,Sonos Inc.,P00069442,2018.0,187.08,3
Sound Zone,Sonos Inc.,P00069542,2018.0,621.24,31
Sound Zone,Sonos Inc.,P00069842,2018.0,670.44,12
Sound Zone,Sonos Inc.,P00070242,2018.0,299.16,27
Sound Zone,Sonos Inc.,P00070442,2018.0,1286.16,46
Sound Zone,Sonos Inc.,P00070942,2018.0,7390.00,125
Sound Zone,Sonos Inc.,P00071042,2018.0,236.16,9
Sound Zone,Sonos Inc.,P00072242,2018.0,241.25,5
Sound Zone,Sonos Inc.,P00072342,2018.0,106.54,7
Sound Zone,Sonos Inc.,P00075942,2018.0,3006.24,48
Sound Zone,Sonos Inc.,P00077442,2018.0,229.65,5
Sound Zone,Sonos Inc.,P00077942,2018.0,558.03,57
Sound Zone,Sonos Inc.,P00078342,2018.0,19.12,2
Sound Zone,Sonos Inc.,P00078642,2018.0,318.72,24
Sound Zone,Sonos Inc.,P00078742,2018.0,8381.01,109
Sound Zone,Sonos Inc.,P00079142,2018.0,317.13,31
Sound Zone,Sonos Inc.,P00079442,2018.0,393.78,6
Sound Zone,Sonos Inc.,P00079842,2018.0,503.58,7
Sound Zone,Sonos Inc.,P00081442,2018.0,232.23,3
Sound Zone,Sonos Inc.,P00081842,2018.0,45.63,3
Sound Zone,Sonos Inc.,P00082742,2018.0,35.76,6
Sound Zone,Sonos Inc.,P00083042,2018.0,13.08,4
Sound Zone,Sonos Inc.,P00083242,2018.0,1277.38,34
Sound Zone,Sonos Inc.,P00083742,2018.0,1068.75,15
Sound Zone,Sonos Inc.,P00084042,2018.0,1132.04,91
Sound Zone,Sonos Inc.,P00084242,2018.0,4376.64,141
Sound Zone,Sonos Inc.,P00084542,2018.0,441.00,63
Sound Zone,Sonos Inc.,P00084842,2018.0,14688.94,239
Sound Zone,Sonos Inc.,P00085042,2018.0,11211.72,156
Sound Zone,Sonos Inc.,P00086242,2018.0,2483.20,80
Sound Zone,Sonos Inc.,P00087342,2018.0,2677.59,47
Sound Zone,Sonos Inc.,P00087642,2018.0,933.98,34
Sound Zone,Sonos Inc.,P00087942,2018.0,164.13,3
Sound Zone,Sonos Inc.,P00088242,2018.0,1323.40,65
Sound Zone,Sonos Inc.,P00088742,2018.0,1760.50,35
Sound Zone,Sonos Inc.,P00089342,2018.0,8051.34,121
Sound Zone,Sonos Inc.,P00089442,2018.0,3648.48,66
Sound Zone,Sonos Inc.,P00089842,2018.0,181.80,3
Sound Zone,Sonos Inc.,P00090142,2018.0,275.20,8
Sound Zone,Sonos Inc.,P00090542,2018.0,565.24,52
Sound Zone,Sonos Inc.,P00090642,2018.0,172.11,3
Sound Zone,Sonos Inc.,P00091042,2018.0,64.32,1
Sound Zone,Sonos Inc.,P00091442,2018.0,39.92,2
Sound Zone,Sonos Inc.,P00092242,2018.0,55.40,2
Sound Zone,Sonos Inc.,P00092542,2018.0,148.72,11
Sound Zone,Sonos Inc.,P00092642,2018.0,1046.16,18
Sound Zone,Sonos Inc.,P00093042,2018.0,357.72,6
Sound Zone,Sonos Inc.,P00093242,2018.0,1694.55,79
Sound Zone,Sonos Inc.,P00093342,2018.0,408.54,33
Sound Zone,Sonos Inc.,P00093542,2018.0,913.65,15
Sound Zone,Sonos Inc.,P00093642,2018.0,195.75,45
Sound Zone,Sonos Inc.,P00100642,2018.0,10538.84,169
Sound Zone,Sonos Inc.,P00100942,2018.0,7460.76,158
Sound Zone,Sonos Inc.,P00101242,2018.0,1906.56,32
Sound Zone,Sonos Inc.,P00101542,2018.0,1198.04,61
Sound Zone,Sonos Inc.,P00101842,2018.0,17633.88,244
Sound Zone,Sonos Inc.,P00102442,2018.0,2228.85,117
Sound Zone,Sonos Inc.,P00102842,2018.0,1834.95,39
Sound Zone,Sonos Inc.,P00103242,2018.0,262.65,85
Sound Zone,Sonos Inc.,P00103642,2018.0,129.20,4
Sound Zone,Sonos Inc.,P00104142,2018.0,528.40,8
Sound Zone,Sonos Inc.,P00104542,2018.0,5651.03,77
Sound Zone,Sonos Inc.,P00104842,2018.0,4380.48,72
Sound Zone,Sonos Inc.,P00105042,2018.0,1073.18,46
Sound Zone,Sonos Inc.,P00105442,2018.0,998.10,45
Sound Zone,Sonos Inc.,P00107542,2018.0,1041.88,14
Sound Zone,Sonos Inc.,P00109142,2018.0,2112.00,30
Sound Zone,Sonos Inc.,P00109242,2018.0,7394.10,147
Sound Zone,Sonos Inc.,P00109442,2018.0,30.14,2
Sound Zone,Sonos Inc.,P00109542,2018.0,6257.84,184
Sound Zone,Sonos Inc.,P00109742,2018.0,2789.96,76
Sound Zone,Sonos Inc.,P00110142,2018.0,3809.26,49
Sound Zone,Sonos Inc.,P00110442,2018.0,1302.64,19
Sound Zone,Sonos Inc.,P00110542,2018.0,22790.04,364
Sound Zone,Sonos Inc.,P00111442,2018.0,450.69,83
Sound Zone,Sonos Inc.,P00113242,2018.0,13701.74,302
Sound Zone,Sonos Inc.,P00113742,2018.0,2878.59,39
Sound Zone,Sonos Inc.,P00114042,2018.0,12986.74,251
Sound Zone,Sonos Inc.,P00114842,2018.0,1173.03,61
Sound Zone,Sonos Inc.,P00115042,2018.0,66.36,14
Sound Zone,Sonos Inc.,P00115242,2018.0,2025.66,42
Sound Zone,Sonos Inc.,P00115342,2018.0,3070.74,122
Sound Zone,Sonos Inc.,P00115442,2018.0,4904.72,74
Sound Zone,Sonos Inc.,P00115542,2018.0,9595.81,163
Sound Zone,Sonos Inc.,P00115642,2018.0,17338.30,217
Sound Zone,Sonos Inc.,P00116042,2018.0,2328.10,31
Sound Zone,Sonos Inc.,P00116542,2018.0,3013.84,101
Sound Zone,Sonos Inc.,P00116642,2018.0,5859.80,83
Sound Zone,Sonos Inc.,P00116742,2018.0,7355.18,214
Sound Zone,Sonos Inc.,P00117942,2018.0,4544.28,468
Sound Zone,Sonos Inc.,P00118042,2018.0,5784.42,107
Sound Zone,Sonos Inc.,P00118142,2018.0,6825.78,117
Sound Zone,Sonos Inc.,P00118642,2018.0,353.76,66
Sound Zone,Sonos Inc.,P00119342,2018.0,2982.88,103
Sound Zone,Sonos Inc.,P00120042,2018.0,14588.86,286
Sound Zone,Sonos Inc.,P00120242,2018.0,4394.39,143
Sound Zone,Sonos Inc.,P00120742,2018.0,5350.06,86
Sound Zone,Sonos Inc.,P00120942,2018.0,4538.34,57
Sound Zone,Sonos Inc.,P00121342,2018.0,7671.84,264
Sound Zone,Sonos Inc.,P00121442,2018.0,634.92,22
Sound Zone,Sonos Inc.,P00123142,2018.0,4444.02,63
Sound Zone,Sonos Inc.,P00123542,2018.0,384.58,7
Sound Zone,Sonos Inc.,P00124042,2018.0,301.92,8
Sound Zone,Sonos Inc.,P00126042,2018.0,3034.50,102
Sound Zone,Sonos Inc.,P00126142,2018.0,14610.24,216
Sound Zone,Sonos Inc.,P00126242,2018.0,4346.16,78
Sound Zone,Sonos Inc.,P00126442,2018.0,2096.74,41
Sound Zone,Sonos Inc.,P00126942,2018.0,324.71,19
Sound Zone,Sonos Inc.,P00127742,2018.0,9804.45,163
Sound Zone,Sonos Inc.,P00127842,2018.0,15585.12,237
Sound Zone,Sonos Inc.,P00128342,2018.0,5047.04,64
Sound Zone,Sonos Inc.,P00129142,2018.0,374.22,21
Sound Zone,Sonos Inc.,P00129442,2018.0,619.15,35
Sound Zone,Sonos Inc.,P00129642,2018.0,3946.80,264
Sound Zone,Sonos Inc.,P00130142,2018.0,518.33,17
Sound Zone,Sonos Inc.,P00130242,2018.0,842.88,32
Sound Zone,Sonos Inc.,P00132542,2018.0,332.64,12
Sound Zone,Sonos Inc.,P00133942,2018.0,88.16,2
Sound Zone,Sonos Inc.,P00134142,2018.0,3104.82,47
Sound Zone,Sonos Inc.,P00134842,2018.0,259.16,4
Sound Zone,Sonos Inc.,P00135142,2018.0,4243.40,70
Sound Zone,Sonos Inc.,P00135642,2018.0,819.99,27
Sound Zone,Sonos Inc.,P00135742,2018.0,7731.90,142
Sound Zone,Sonos Inc.,P00135842,2018.0,1874.57,31
Sound Zone,Sonos Inc.,P00136442,2018.0,739.70,26
Sound Zone,Sonos Inc.,P00136742,2018.0,5483.34,82
Sound Zone,Sonos Inc.,P00137042,2018.0,156.88,37
Sound Zone,Sonos Inc.,P00137242,2018.0,8514.24,112
Sound Zone,Sonos Inc.,P00137842,2018.0,4.83,1
Sound Zone,Sonos Inc.,P00138442,2018.0,3750.74,73
Sound Zone,Sonos Inc.,P00140942,2018.0,568.16,8
Sound Zone,Sonos Inc.,P00141642,2018.0,24.18,3
Sound Zone,Sonos Inc.,P00142142,2018.0,9483.60,210
Sound Zone,Sonos Inc.,P00142342,2018.0,264.78,6
Sound Zone,Sonos Inc.,P00142642,2018.0,64.00,2
Sound Zone,Sonos Inc.,P00142842,2018.0,134.04,4
Sound Zone,Sonos Inc.,P00143842,2018.0,263.97,9
Sound Zone,Sonos Inc.,P00145342,2018.0,239.19,3
Sound Zone,Sonos Inc.,P00145442,2018.0,5166.24,282
Sound Zone,Sonos Inc.,P00146142,2018.0,7898.00,100
Sound Zone,Sonos Inc.,P00146242,2018.0,236.16,9
Sound Zone,Sonos Inc.,P00146942,2018.0,172.20,12
Sound Zone,Sonos Inc.,P00147142,2018.0,797.94,13
Sound Zone,Sonos Inc.,P00147342,2018.0,3290.37,67
Sound Zone,Sonos Inc.,P00148042,2018.0,539.84,28
Sound Zone,Sonos Inc.,P00148142,2018.0,195.84,17
Sound Zone,Sonos Inc.,P00148942,2018.0,283.48,19
Sound Zone,Sonos Inc.,P00149442,2018.0,629.10,10
Sound Zone,Sonos Inc.,P00150142,2018.0,1896.78,101
Sound Zone,Sonos Inc.,P00150342,2018.0,7541.34,158
Sound Zone,Sonos Inc.,P00150542,2018.0,7996.34,209
Sound Zone,Sonos Inc.,P00150642,2018.0,842.40,12
Sound Zone,Sonos Inc.,P00150742,2018.0,92.13,37
Sound Zone,Sonos Inc.,P00150842,2018.0,2848.89,89
Sound Zone,Sonos Inc.,P00151142,2018.0,1687.68,24
Sound Zone,Sonos Inc.,P00151442,2018.0,223.83,3
Sound Zone,Sonos Inc.,P00152342,2018.0,88.58,2
Sound Zone,Sonos Inc.,P00153742,2018.0,943.74,214
Sound Zone,Sonos Inc.,P00154142,2018.0,271.44,12
Sound Zone,Sonos Inc.,P00155142,2018.0,3659.86,62
Sound Zone,Sonos Inc.,P00155642,2018.0,3656.55,57
Sound Zone,Sonos Inc.,P00156742,2018.0,3766.72,149
Sound Zone,Sonos Inc.,P00157942,2018.0,886.42,23
Sound Zone,Sonos Inc.,P00158042,2018.0,709.80,42
Sound Zone,Sonos Inc.,P00158242,2018.0,7470.54,126
Sound Zone,Sonos Inc.,P00158342,2018.0,137.83,11
Sound Zone,Sonos Inc.,P00158442,2018.0,503.60,10
Sound Zone,Sonos Inc.,P00158742,2018.0,2017.05,35
Sound Zone,Sonos Inc.,P00158942,2018.0,174.60,4
Sound Zone,Sonos Inc.,P00159142,2018.0,61.16,1
Sound Zone,Sonos Inc.,P00159242,2018.0,319.50,18
Sound Zone,Sonos Inc.,P00159442,2018.0,12816.72,168
Sound Zone,Sonos Inc.,P00159742,2018.0,527.28,12
Sound Zone,Sonos Inc.,P00159942,2018.0,1971.98,43
Sound Zone,Sonos Inc.,P00160042,2018.0,3284.48,64
Sound Zone,Sonos Inc.,P00162042,2018.0,1745.80,35
Sound Zone,Sonos Inc.,P00162442,2018.0,3188.64,78
Sound Zone,Sonos Inc.,P00164642,2018.0,1371.30,35
Sound Zone,Sonos Inc.,P00164842,2018.0,596.88,18
Sound Zone,Sonos Inc.,P00164942,2018.0,868.56,11
Sound Zone,Sonos Inc.,P00165242,2018.0,436.38,6
Sound Zone,Sonos Inc.,P00165642,2018.0,388.48,64
Sound Zone,Sonos Inc.,P00165942,2018.0,650.18,19
Sound Zone,Sonos Inc.,P00166042,2018.0,293.84,8
Sound Zone,Sonos Inc.,P00168042,2018.0,238.80,10
Sound Zone,Sonos Inc.,P00168742,2018.0,529.62,42
Sound Zone,Sonos Inc.,P00169242,2018.0,210.08,4
Sound Zone,Sonos Inc.,P00170142,2018.0,350.84,7
Sound Zone,Sonos Inc.,P00170442,2018.0,6924.92,148
Sound Zone,Sonos Inc.,P00170542,2018.0,3121.08,62
Sound Zone,Sonos Inc.,P00170642,2018.0,7735.14,126
Sound Zone,Sonos Inc.,P00171642,2018.0,185.00,50
Sound Zone,Sonos Inc.,P00171742,2018.0,318.55,5
Sound Zone,Sonos Inc.,P00171942,2018.0,226.04,4
Sound Zone,Sonos Inc.,P00173542,2018.0,5860.80,74
Sound Zone,Sonos Inc.,P00174342,2018.0,464.24,8
Sound Zone,Sonos Inc.,P00174742,2018.0,474.10,10
Sound Zone,Sonos Inc.,P00175242,2018.0,2773.65,41
Sound Zone,Sonos Inc.,P00176442,2018.0,384.78,11
Sound Zone,Sonos Inc.,P00177642,2018.0,3425.50,85
Sound Zone,Sonos Inc.,P00177742,2018.0,923.32,82
Sound Zone,Sonos Inc.,P00178842,2018.0,7943.10,145
Sound Zone,Sonos Inc.,P00179042,2018.0,964.80,40
Sound Zone,Sonos Inc.,P00179442,2018.0,659.20,40
Sound Zone,Sonos Inc.,P00179542,2018.0,3623.95,55
Sound Zone,Sonos Inc.,P00179642,2018.0,1745.75,25
Sound Zone,Sonos Inc.,P00180542,2018.0,862.47,21
Sound Zone,Sonos Inc.,P00180842,2018.0,111.50,10
Sound Zone,Sonos Inc.,P00182642,2018.0,2937.60,160
Sound Zone,Sonos Inc.,P00183442,2018.0,4949.91,97
Sound Zone,Sonos Inc.,P00184042,2018.0,449.88,92
Sound Zone,Sonos Inc.,P00184642,2018.0,1463.04,36
Sound Zone,Sonos Inc.,P00184942,2018.0,34366.04,514
Sound Zone,Sonos Inc.,P00185842,2018.0,1724.20,37
Sound Zone,Sonos Inc.,P00186042,2018.0,106.35,15
Sound Zone,Sonos Inc.,P00186442,2018.0,189.96,4
Sound Zone,Sonos Inc.,P00186942,2018.0,274.05,5
Sound Zone,Sonos Inc.,P00187442,2018.0,1058.30,190
Sound Zone,Sonos Inc.,P00188842,2018.0,102.81,23
Sound Zone,Sonos Inc.,P00189042,2018.0,1184.76,36
Sound Zone,Sonos Inc.,P00189342,2018.0,141.24,4
Sound Zone,Sonos Inc.,P00189742,2018.0,461.12,22
Sound Zone,Sonos Inc.,P00190542,2018.0,1366.20,92
Sound Zone,Sonos Inc.,P00190942,2018.0,2208.50,50
Sound Zone,Sonos Inc.,P00191342,2018.0,3619.14,49
Sound Zone,Sonos Inc.,P00191442,2018.0,663.04,128
Sound Zone,Sonos Inc.,P00191842,2018.0,251.04,8
Sound Zone,Sonos Inc.,P00191942,2018.0,1671.60,35
Sound Zone,Sonos Inc.,P00192342,2018.0,168.68,4
Sound Zone,Sonos Inc.,P00192642,2018.0,709.59,21
Sound Zone,Sonos Inc.,P00192842,2018.0,8602.23,161
Sound Zone,Sonos Inc.,P00193242,2018.0,4774.20,60
Sound Zone,Sonos Inc.,P00193742,2018.0,1250.48,44
Sound Zone,Sonos Inc.,P00194642,2018.0,2167.26,82
Sound Zone,Sonos Inc.,P00194942,2018.0,218.43,3
Sound Zone,Sonos Inc.,P00195242,2018.0,4662.40,62
Sound Zone,Sonos Inc.,P00195442,2018.0,446.54,83
Sound Zone,Sonos Inc.,P00195542,2018.0,1265.48,34
Sound Zone,Sonos Inc.,P00195642,2018.0,727.80,30
Sound Zone,Sonos Inc.,P00195942,2018.0,2036.94,51
Sound Zone,Sonos Inc.,P00196042,2018.0,4078.62,117
Sound Zone,Sonos Inc.,P00197542,2018.0,201.96,36
Sound Zone,Sonos Inc.,P00197742,2018.0,166.04,7
Sound Zone,Sonos Inc.,P00198242,2018.0,1924.06,34
Sound Zone,Sonos Inc.,P00198342,2018.0,1587.50,25
Sound Zone,Sonos Inc.,P00199942,2018.0,604.35,17
Sound Zone,Sonos Inc.,P00200142,2018.0,1664.00,32
Sound Zone,Sonos Inc.,P00200642,2018.0,261.87,87
Sound Zone,Sonos Inc.,P00202042,2018.0,88.88,2
Sound Zone,Sonos Inc.,P00202242,2018.0,599.55,35
Sound Zone,Sonos Inc.,P00202542,2018.0,1366.46,34
Sound Zone,Sonos Inc.,P00202742,2018.0,3691.85,47
Sound Zone,Sonos Inc.,P00203042,2018.0,104.24,2
Sound Zone,Sonos Inc.,P00204242,2018.0,2751.36,64
Sound Zone,Sonos Inc.,P00205942,2018.0,856.08,174
Sound Zone,Sonos Inc.,P00206142,2018.0,444.84,11
Sound Zone,Sonos Inc.,P00206342,2018.0,3555.20,55
Sound Zone,Sonos Inc.,P00207142,2018.0,1386.24,19
Sound Zone,Sonos Inc.,P00207442,2018.0,1429.02,34
Sound Zone,Sonos Inc.,P00207842,2018.0,878.22,14
Sound Zone,Sonos Inc.,P00208542,2018.0,765.24,12
Sound Zone,Sonos Inc.,P00209742,2018.0,4302.72,108
Sound Zone,Sonos Inc.,P00210342,2018.0,4388.40,106
Sound Zone,Sonos Inc.,P00210542,2018.0,1552.50,30
Sound Zone,Sonos Inc.,P00210942,2018.0,6584.72,106
Sound Zone,Sonos Inc.,P00211642,2018.0,711.40,10
Sound Zone,Sonos Inc.,P00212042,2018.0,4791.15,81
Sound Zone,Sonos Inc.,P00212142,2018.0,1406.30,70
Sound Zone,Sonos Inc.,P00212642,2018.0,50.31,1
Sound Zone,Sonos Inc.,P00213742,2018.0,8112.28,103
Sound Zone,Sonos Inc.,P00213842,2018.0,97.95,5
Sound Zone,Sonos Inc.,P00213942,2018.0,397.28,26
Sound Zone,Sonos Inc.,P00214442,2018.0,2939.52,192
Sound Zone,Sonos Inc.,P00214542,2018.0,171.15,15
Sound Zone,Sonos Inc.,P00214642,2018.0,1321.32,39
Sound Zone,Sonos Inc.,P00215842,2018.0,76.13,1
Sound Zone,Sonos Inc.,P00216342,2018.0,11760.00,336
Sound Zone,Sonos Inc.,P00216642,2018.0,112.26,3
Sound Zone,Sonos Inc.,P00217142,2018.0,1365.60,24
Sound Zone,Sonos Inc.,P00218442,2018.0,4181.17,53
Sound Zone,Sonos Inc.,P00218542,2018.0,581.00,28
Sound Zone,Sonos Inc.,P00218642,2018.0,1056.09,47
Sound Zone,Sonos Inc.,P00221442,2018.0,20468.16,276
Sound Zone,Sonos Inc.,P00221642,2018.0,323.04,48
Sound Zone,Sonos Inc.,P00221842,2018.0,6036.39,79
Sound Zone,Sonos Inc.,P00222142,2018.0,2461.64,79
Sound Zone,Sonos Inc.,P00222242,2018.0,917.60,74
Sound Zone,Sonos Inc.,P00222442,2018.0,4674.24,72
Sound Zone,Sonos Inc.,P00222842,2018.0,4876.23,111
Sound Zone,Sonos Inc.,P00223142,2018.0,3199.60,76
Sound Zone,Sonos Inc.,P00223242,2018.0,1795.25,167
Sound Zone,Sonos Inc.,P00223342,2018.0,225.24,6
Sound Zone,Sonos Inc.,P00223742,2018.0,1392.98,34
Sound Zone,Sonos Inc.,P00223942,2018.0,4062.85,89
Sound Zone,Sonos Inc.,P00224042,2018.0,2649.57,37
Sound Zone,Sonos Inc.,P00224342,2018.0,605.25,25
Sound Zone,Sonos Inc.,P00225142,2018.0,1370.32,28
Sound Zone,Sonos Inc.,P00225542,2018.0,889.24,47
Sound Zone,Sonos Inc.,P00225842,2018.0,1375.20,60
Sound Zone,Sonos Inc.,P00225942,2018.0,608.80,16
Sound Zone,Sonos Inc.,P00226042,2018.0,29.25,1
Sound Zone,Sonos Inc.,P00226642,2018.0,312.96,16
Sound Zone,Sonos Inc.,P00226942,2018.0,253.00,4
Sound Zone,Sonos Inc.,P00227142,2018.0,1378.00,106
Sound Zone,Sonos Inc.,P00228142,2018.0,1641.24,47
Sound Zone,Sonos Inc.,P00228242,2018.0,1851.82,53
Sound Zone,Sonos Inc.,P00229942,2018.0,586.53,21
Sound Zone,Sonos Inc.,P00230142,2018.0,220.60,4
Sound Zone,Sonos Inc.,P00230642,2018.0,54.09,9
Sound Zone,Sonos Inc.,P00231542,2018.0,13.28,4
Sound Zone,Sonos Inc.,P00231742,2018.0,433.23,7
Sound Zone,Sonos Inc.,P00232342,2018.0,3223.26,54
Sound Zone,Sonos Inc.,P00234742,2018.0,1964.46,87
Sound Zone,Sonos Inc.,P00235642,2018.0,300.44,14
Sound Zone,Sonos Inc.,P00237742,2018.0,217.40,10
Sound Zone,Sonos Inc.,P00237942,2018.0,1479.00,29
Sound Zone,Sonos Inc.,P00238342,2018.0,73.80,3
Sound Zone,Sonos Inc.,P00238642,2018.0,148.32,9
Sound Zone,Sonos Inc.,P00239842,2018.0,1449.75,25
Sound Zone,Sonos Inc.,P00240142,2018.0,22254.60,290
Sound Zone,Sonos Inc.,P00241342,2018.0,15.12,6
Sound Zone,Sonos Inc.,P00241542,2018.0,4300.98,97
Sound Zone,Sonos Inc.,P00241742,2018.0,305.04,4
Sound Zone,Sonos Inc.,P00242242,2018.0,24.27,1
Sound Zone,Sonos Inc.,P00242742,2018.0,18880.08,388
Sound Zone,Sonos Inc.,P00243642,2018.0,101.30,5
Sound Zone,Sonos Inc.,P00243842,2018.0,3070.08,41
Sound Zone,Sonos Inc.,P00244442,2018.0,569.16,18
Sound Zone,Sonos Inc.,P00244842,2018.0,414.66,6
Sound Zone,Sonos Inc.,P00244942,2018.0,517.32,9
Sound Zone,Sonos Inc.,P00245242,2018.0,337.50,10
Sound Zone,Sonos Inc.,P00245342,2018.0,1415.36,32
Sound Zone,Sonos Inc.,P00245442,2018.0,627.76,8
Sound Zone,Sonos Inc.,P00246242,2018.0,48.27,3
Sound Zone,Sonos Inc.,P00246442,2018.0,821.37,11
Sound Zone,Sonos Inc.,P00246742,2018.0,4450.34,58
Sound Zone,Sonos Inc.,P00247042,2018.0,9161.10,135
Sound Zone,Sonos Inc.,P00247742,2018.0,307.26,6
Sound Zone,Sonos Inc.,P00248442,2018.0,906.30,90
Sound Zone,Sonos Inc.,P00248542,2018.0,8134.40,128
Sound Zone,Sonos Inc.,P00249242,2018.0,105.22,2
Sound Zone,Sonos Inc.,P00249342,2018.0,711.36,9
Sound Zone,Sonos Inc.,P00250142,2018.0,83.85,3
Sound Zone,Sonos Inc.,P00250242,2018.0,20046.46,298
Sound Zone,Sonos Inc.,P00250642,2018.0,1699.47,207
Sound Zone,Sonos Inc.,P00251342,2018.0,4061.88,108
Sound Zone,Sonos Inc.,P00251742,2018.0,450.88,8
Sound Zone,Sonos Inc.,P00251842,2018.0,8807.85,111
Sound Zone,Sonos Inc.,P00252442,2018.0,838.10,58
Sound Zone,Sonos Inc.,P00254042,2018.0,99.19,7
Sound Zone,Sonos Inc.,P00254242,2018.0,1230.04,161
Sound Zone,Sonos Inc.,P00254542,2018.0,1219.47,21
Sound Zone,Sonos Inc.,P00254642,2018.0,2177.70,42
Sound Zone,Sonos Inc.,P00254842,2018.0,162.36,33
Sound Zone,Sonos Inc.,P00255042,2018.0,103.40,4
Sound Zone,Sonos Inc.,P00255142,2018.0,198.25,5
Sound Zone,Sonos Inc.,P00255642,2018.0,142.38,2
Sound Zone,Sonos Inc.,P00255942,2018.0,9609.60,210
Sound Zone,Sonos Inc.,P00256042,2018.0,997.36,56
Sound Zone,Sonos Inc.,P00256442,2018.0,56.44,2
Sound Zone,Sonos Inc.,P00257242,2018.0,178.30,5
Sound Zone,Sonos Inc.,P00257442,2018.0,254.02,13
Sound Zone,Sonos Inc.,P00258242,2018.0,824.12,11
Sound Zone,Sonos Inc.,P00258342,2018.0,201.11,17
Sound Zone,Sonos Inc.,P00259642,2018.0,191.90,5
Sound Zone,Sonos Inc.,P00261142,2018.0,1109.10,30
Sound Zone,Sonos Inc.,P00261642,2018.0,628.08,8
Sound Zone,Sonos Inc.,P00263242,2018.0,273.88,4
Sound Zone,Sonos Inc.,P00264042,2018.0,1119.98,29
Sound Zone,Sonos Inc.,P00264342,2018.0,17.38,2
Sound Zone,Sonos Inc.,P00264642,2018.0,245.16,27
Sound Zone,Sonos Inc.,P00265142,2018.0,2535.98,74
Sound Zone,Sonos Inc.,P00265442,2018.0,878.88,12
Sound Zone,Sonos Inc.,P00265642,2018.0,940.42,26
Sound Zone,Sonos Inc.,P00265942,2018.0,49.47,3
Sound Zone,Sonos Inc.,P00266042,2018.0,812.82,38
Sound Zone,Sonos Inc.,P00266142,2018.0,3344.88,44
Sound Zone,Sonos Inc.,P00266242,2018.0,438.84,9
Sound Zone,Sonos Inc.,P00266642,2018.0,4370.80,140
Sound Zone,Sonos Inc.,P00266842,2018.0,731.38,13
Sound Zone,Sonos Inc.,P00266942,2018.0,3280.80,60
Sound Zone,Sonos Inc.,P00267842,2018.0,132.66,2
Sound Zone,Sonos Inc.,P00268542,2018.0,1731.60,26
Sound Zone,Sonos Inc.,P00269142,2018.0,77.77,1
Sound Zone,Sonos Inc.,P00271042,2018.0,2703.22,74
Sound Zone,Sonos Inc.,P00271942,2018.0,5922.40,80
